Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Qty,Price,Amount,SaleExclGST,GSTP,GST,DiscPer,DiscAmount,BarcodeDiscPer,BarcodeDiscount,NetAmount,PointsEarned,TaxPer,BillNo,BillDate,LoyaltyCard,Customer,Description,BillMonth,Warehouse,RegionName,Location,DepartmentName,BrandName,DesignNo,Rejection,SeasonName,Inventory_status,Offers,Import_type,Attribute5,Class_of_cloth,LocalImport,Color,Sizes,DiscountType,SalesReturnReason,Cobrand Acc
613398,613398,613398,613398,1.0,1882.0,1882.0,1129.0,6.0,68.0,0.0,0.0,40.0,753.0,1197.0,0.0,9,SFAL-271018-00039,2018-10-27,Yes,Returning_Costumer,No information,2018-10,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,LUXER,B-417,No,WINTER 2017 - 2018,Cut Range Items ,No Offer,PAKISTAN ,No information,Regular,Local,GREEN,16,No Discount,No information available,F/S LUXER PLAIN 
276236,276236,276236,276236,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SDMH-140417-00005,2017-04-14,Yes,Returning_Costumer,No information,2017-04,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,LUXER,B-416,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S LUXER PLAIN 
615234,615234,615234,615234,1.0,2259.0,2259.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,0.0,0.0,2395.0,0.0,9,SFRS-161118-00031,2018-11-16,Yes,NoN_Returning_Costumer,No information,2018-11,No,2-LAHORE,TCS FORTRESS SQUARE ,LICENSE ,LICENSE FULL SLEEVE ,B5817C,No,SUMMER 2018,Active (Fresh),No Offer,PAKISTAN ,A,No information,Local,BLUE,LAR  ,No Discount,No information available,F/S DENIM 
39270,39270,39270,39270,1.0,2471.0,2471.0,1664.6489680782015,5.0,124.0,0.0,0.0,0.0,0.0,2595.0,0.0,6,SSKT-030316-00021,2016-03-03,Yes,Returning_Costumer,No information,2016-03,No,4-CENTRAL PUNJAB ,TCS Sialkot Cantt,LICENSE ,LICENSE FULL SLEEVE ,B5415,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,No information,Local,WHITE,LAR  ,No Discount,No information available,F/S LICENSE                  
518283,518283,518283,518283,1.0,2354.0,2259.0,1663.0,6.0,95.0,0.0,0.0,-30.0,-706.0,1849.731243623915,0.0,6,SL1C-150418-00047,2018-04-15,Yes,Returning_Costumer,EX,2018-04,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,CAMBRIDGE ,EXECUTIVE ,B13306,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,17,No Discount,SIZE,F/S CAMBRIDGE EXECUTIVE 
471101,471101,471101,471101,1.0,2437.725566423214,2259.0,1746.9202744290997,6.0,99.86487176196346,0.0,0.0,0.0,0.0,3296.0,0.0,6,SDMT-100218-00123,2018-02-10,Yes,Returning_Costumer,No information,2018-02,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,CAMBRIDGE FULL SLEEVE ,B10568,No,WINTER 2017 - 2018,Active (Fresh),No Offer,PAKISTAN ,No information,Premium,Local,WHITE,16½  ,No Discount,No information available,F/S SHARP CAMBRDIGE 
390937,390937,390937,390937,1.0,2071.0,2071.0,1450.0,6.0,87.0,0.0,0.0,30.0,621.0,1537.0,0.0,6,SIBK-241217-00032,2017-12-24,Yes,Returning_Costumer,No information,2017-12,No,3-NORTH ,TCS IDREES BOOK ZEEN- RWP,LICENSE ,LICENSE FULL SLEEVE ,B5670,No,WINTER 2017 - 2018,1 Year & Above (Discounted),Slim Fit,PAKISTAN ,No information,No information,Local,WHITE,X-LAR,No Discount,No information available,OXFORD LICENSE F/S
41620,41620,41620,41620,1.0,2437.725566423214,2259.0,1746.9202744290997,5.0,99.86487176196346,0.0,0.0,0.0,0.0,3495.0,0.0,6,SSNY-060216-00017,2016-02-06,Yes,Returning_Costumer,No information,2016-02,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10069,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Premium,Local,BLUE,16½  ,No Discount,No information available,F/S PRINCIPLE PLAIN    
15419,15419,15419,15419,1.0,2376.0,2376.0,2020.0,5.0,101.0,0.0,0.0,15.0,356.0,2121.0,0.0,6,SDMT-010116-00125,2016-01-01,Yes,NoN_Returning_Costumer,No information,2016-01,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,EXECUTIVE ,B8286,No,SUMMER 2015,1 Year & Above (Discounted),Regular Fit,PAKISTAN ,B,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
495386,495386,495386,495386,1.0,2354.0,2354.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,0.0,0.0,2495.0,0.0,6,SGLX-050518-00011,2018-05-05,Yes,Returning_Costumer,No information,2018-05,No,4-CENTRAL PUNJAB ,GALAXY PLUS,LICENSE ,LICENSE FULL SLEEVE ,B5764S,No,SUMMER 2018,Cut Range Items ,No Offer,PAKISTAN ,A,No information,Import,WHITE,MED  ,No Discount,No information available,F/S LICENSE                  
134130,134130,134130,134130,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SPT2-130816-00078,2016-08-13,Yes,Returning_Costumer,No information,2016-08,No,1-KARACHI,TCS Park Tower - 2,CAMBRIDGE ,EXECUTIVE ,B9806,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
277441,277441,277441,277441,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SDMH-290417-00028,2017-04-29,Yes,Returning_Costumer,No information,2017-04,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,LUXER,B-416,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,15½  ,No Discount,No information available,F/S LUXER PLAIN 
491283,491283,491283,491283,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,SFRS-050118-00004,2018-01-05,Yes,Returning_Costumer,No information,2018-01,No,2-LAHORE,TCS FORTRESS SQUARE ,LICENSE ,LICENSE FULL SLEEVE ,B5688,No,WINTER 2017 - 2018,Winter Stock,Slim Fit,PAKISTAN ,No information,No information,Local,RED,SML  ,No Discount,No information available,FLANNEL F/S 
6420,6420,6420,6420,1.0,2376.0,2376.0,1901.0,5.0,95.0,0.0,0.0,20.0,475.0,1996.0,0.0,6,SCDS-130216-00023,2016-02-13,Yes,Returning_Costumer,No information,2016-02,No,3-NORTH ,TCS CLASSIC DEPARTMENTAL STORE (CLOSED),CAMBRIDGE ,EXECUTIVE ,B9326,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,15,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
292613,292613,292613,292613,1.0,2186.0,2186.0,2186.0,5.0,109.0,0.0,0.0,0.0,0.0,2295.0,0.0,6,SPEB-080417-00043,2017-04-08,Yes,Returning_Costumer,No information,2017-04,No,1-KARACHI,TCS BAHADURABAD ,LICENSE ,LICENSE FULL SLEEVE ,B5597,No,SUMMER 2017,1 Year & Above (Discounted),Slim Fit,PAKISTAN ,No information,No information,Local,WHITE,MED  ,No Discount,No information available,SEERSUCKER F/S SHIRT
314952,314952,314952,314952,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SAXP-070817-00010,2017-08-07,Yes,Returning_Costumer,No information,2017-08,No,3-NORTH ,SANA ENTERPRISES ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10389,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,WHITE,15½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
537005,537005,537005,537005,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,6,SPML-080718-00047,2018-07-08,Yes,Returning_Costumer,No information,2018-07,No,2-LAHORE,TCS PACKAGES MALL - LAHORE,CAMBRIDGE ,EXECUTIVE ,B13407,No,SUMMER 2018,Summer Sale ,Modern fit,PAKISTAN ,No information,Regular,Local,RED,14½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
320583,320583,320583,320583,1.0,2165.0,2165.0,1515.0,6.0,91.0,0.0,0.0,30.0,650.0,1606.0,0.0,6,SDLC-280817-00010,2017-08-28,Yes,Returning_Costumer,No information,2017-08,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,EXECUTIVE ,B13117,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,MEDIM,No Discount,No information available,H/S EXECUTIVE
647655,647655,647655,647655,1.0,2437.725566423214,2259.0,1746.9202744290997,6.0,99.86487176196346,0.0,0.0,0.0,0.0,3141.0,0.0,9,SZBD-141018-00022,2018-10-14,Yes,Returning_Costumer,c/o anees sb ,2018-10,No,2-LAHORE,TCS Z BLOCK DHA,CAMBRIDGE ,PRINCIPLE SHIRT ,B10528,No,SUMMER 2017,Summer Sale ,No Offer,PAKISTAN ,No information,Premium,Local,BLACK,15½,Special Promotions,No information available,F/S PRINCIPLE POPLIN LUXE MILANO
267959,267959,267959,267959,1.0,2376.0,2376.0,1664.6489680782015,5.0,93.11390407638716,0.0,0.0,60.0,1426.0,998.0,0.0,6,SATR-090517-00016,2017-05-09,Yes,Returning_Costumer,No information,2017-05,No,1-KARACHI,TCS Atrium Mall,CAMBRIDGE ,EXECUTIVE ,BEMIX2-R,Yes,SUMMER 2017,Active (Fresh),No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
78236,78236,78236,78236,1.0,2090.0,2090.0,2089.0,5.0,105.0,0.0,0.0,0.0,0.0,2194.0,0.0,6,SPEG-120416-00024,2016-04-12,Yes,Returning_Costumer,No information,2016-04,No,1-KARACHI,TCS GULSHAN,LICENSE ,LICENSE FULL SLEEVE ,B5471,No,SUMMER 2016,No Stock,No Offer,PAKISTAN ,A,No information,Local,RED,MED  ,No Discount,No information available,F/S LICENSE                  
36792,36792,36792,36792,1.0,2437.725566423214,2259.0,1664.6489680782015,5.0,120.0,0.0,0.0,30.0,1027.0,2517.0,0.0,6,SRAJ-190216-00004,2016-02-19,Yes,Returning_Costumer,No information,2016-02,No,2-LAHORE,RAJA SAHIB LINK ROAD,CAMBRIDGE ,PRINCIPLE SHIRT ,B7880,No,SUMMER 2015,No Stock,No Offer,PAKISTAN ,B,Regular,Local,RED,15,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
113795,113795,113795,113795,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SDMT-100816-00170,2016-08-10,Yes,Returning_Costumer,No information,2016-08,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,EXECUTIVE ,B9802,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
353767,353767,353767,353767,1.0,2437.725566423214,2259.0,1746.9202744290997,6.0,99.86487176196346,0.0,0.0,15.0,523.0,3141.0,0.0,6,SZBD-140817-00051,2017-08-14,Yes,Returning_Costumer,No information,2017-08,No,2-LAHORE,TCS Z BLOCK DHA,CAMBRIDGE ,PRINCIPLE SHIRT ,B10386,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,16½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
171522,171522,171522,171522,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDMT-281216-00071,2016-12-28,Yes,Returning_Costumer,No information,2016-12,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,CAMBRIDGE Since 1958,B10147,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,IMPORT-S,A,Premium,Import,WHITE,17½  ,No Discount,No information available,F/S NO IRON EVER
33899,33899,33899,33899,1.0,1962.0,1962.0,1962.0,6.0,95.0,0.0,0.0,0.0,0.0,2296.0,0.0,6,SPEG-270316-00001,2016-03-27,Yes,Returning_Costumer,No information,2016-03,No,1-KARACHI,TCS GULSHAN,CAMBRIDGE ,LUXER,B11012,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,IMPORT-S,A,Regular,Import,NAVY,16,No Discount,No information available,F/S LUXER YARN DYED 
461449,461449,461449,461449,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,SDMH-190318-00009,2018-03-19,Yes,Returning_Costumer,No information,2018-03,No,1-KARACHI,TCS Dolmen Mall -Hyderi,LICENSE ,LICENSE FULL SLEEVE ,B5716S,No,SUMMER 2018,Cut Range Items ,Slim Fit,PAKISTAN ,No information,No information,Local,BLUE,MED  ,No Discount,No information available,PRINTED F/S SHIRTS
14482,14482,14482,14482,1.0,1900.0,1900.0,1900.0,5.0,95.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,SDMH-230116-00003,2016-01-23,Yes,Returning_Costumer,No information,2016-01,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,LUXER,B11039,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,PINK,16½  ,No Discount,No information available,F/S LUXER YARN DYED 
16026,16026,16026,16026,1.0,1995.0,1995.0,1995.0,5.0,100.0,0.0,0.0,0.0,0.0,2095.0,0.0,6,SDMT-040316-00091,2016-03-04,Yes,Returning_Costumer,No information,2016-03,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,LUXER,B11049,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,WHITE,17,No Discount,No information available,F/S LUXER YARN DYED 
616249,616249,616249,616249,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,9,SGLX-040918-00025,2018-09-04,Yes,Returning_Costumer,No information,2018-09,No,4-CENTRAL PUNJAB ,GALAXY PLUS,CAMBRIDGE ,EXECUTIVE ,B13438,No,SUMMER 2018,Summer Sale ,Modern fit,PAKISTAN ,No information,Regular,Local,RED,14½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
620175,620175,620175,620175,1.0,1882.0,1882.0,1317.0,6.0,79.0,0.0,0.0,30.0,565.0,1396.0,0.0,9,SHKL-091018-00002,2018-10-09,Yes,Returning_Costumer,No information,2018-10,No,2-LAHORE,HKB LIBERTY ,CAMBRIDGE ,LUXER,B-182,No,WINTER 2017 - 2018,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,16½  ,No Discount,No information available,F/S LUXER PLAIN WCB 
47406,47406,47406,47406,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SGLX-160316-00004,2016-03-16,Yes,Returning_Costumer,No information,2016-03,No,4-CENTRAL PUNJAB ,GALAXY PLUS,CAMBRIDGE ,EXECUTIVE ,B8377,No,SUMMER 2015,1 Year & Above (Discounted),Regular Fit,PAKISTAN ,B,Regular,Local,RED,17,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
639124,639124,639124,639124,1.0,2071.0,2071.0,1664.6489680782015,6.0,62.0,0.0,0.0,50.0,1036.0,1097.0,0.0,9,SSGM-130918-00032,2018-09-13,Yes,Returning_Costumer,No information,2018-09,No,3-NORTH ,TCS SAFA GOLD MALL - G.FLR,LICENSE ,LICENSE FULL SLEEVE ,B5671,No,WINTER 2017 - 2018,Cut Range Items ,No Offer,PAKISTAN ,No information,No information,Local,NAVY,X-LAR,No Discount,No information available,F/S LICENSE           
329263,329263,329263,329263,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SFAL-160917-00031,2017-09-16,Yes,Returning_Costumer,No information,2017-09,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,CAMBRIDGE Since 1958,B10469,No,EID FESTIVAL 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,WHITE,15½  ,No Discount,No information available,F/S CAMBRIDGE SINCE 1958
614782,614782,614782,614782,1.0,2354.0,2259.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,50.0,484.0,2496.0,0.0,9,SFRS-070918-00059,2018-09-07,Yes,Returning_Costumer,No information,2018-09,No,2-LAHORE,TCS FORTRESS SQUARE ,CAMBRIDGE ,EXECUTIVE ,B13316,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
225990,225990,225990,225990,1.0,2090.0,2090.0,1664.6489680782015,5.0,93.11390407638716,0.0,0.0,50.0,1045.0,1097.0,0.0,6,SDMT-210217-00064,2017-02-21,Yes,Returning_Costumer,No information,2017-02,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE FULL SLEEVE ,B5469,No,SUMMER 2016,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,GREEN,MED  ,No Discount,No information available,F/S LICENSE                  
267572,267572,267572,267572,1.0,2376.0,2376.0,1664.6489680782015,5.0,93.11390407638716,0.0,0.0,60.0,1426.0,998.0,0.0,6,SATR-050517-00026,2017-05-05,Yes,Returning_Costumer,No information,2017-05,No,1-KARACHI,TCS Atrium Mall,CAMBRIDGE ,EXECUTIVE ,BEMIX2-R,Yes,SUMMER 2017,Active (Fresh),No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
271609,271609,271609,271609,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SDLC-050517-00009,2017-05-05,Yes,NoN_Returning_Costumer,No information,2017-05,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,LUXER,B-416,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,15½  ,No Discount,No information available,F/S LUXER PLAIN 
353078,353078,353078,353078,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,6,SWTC-230917-00023,2017-09-23,Yes,Returning_Costumer,No information,2017-09,No,3-NORTH ,TCS GIGA MALL-WTC-Cambridge,CAMBRIDGE ,EXECUTIVE ,B13273,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,17,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
147625,147625,147625,147625,1.0,2437.725566423214,2259.0,1663.0,5.0,95.0,0.0,0.0,-30.0,-427.0,1849.731243623915,0.0,6,SZBD-010816-00005,2016-08-01,Yes,Returning_Costumer,No information,2016-08,No,2-LAHORE,TCS Z BLOCK DHA,CAMBRIDGE ,LUXER,B6327,No,WINTER 2014 - 2015,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,16½  ,No Discount,No information available,F/S LUXER YARN DYED 
272260,272260,272260,272260,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SDLC-090617-00023,2017-06-09,Yes,Returning_Costumer,No information,2017-06,No,1-KARACHI,TCS DOLMEN CITY ,LICENSE ,LICENSE HALF SLEEVE ,B5629,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,RED,MED  ,No Discount,No information available,LICENSE H/S              
409415,409415,409415,409415,1.0,2437.725566423214,2259.0,1746.9202744290997,6.0,99.86487176196346,0.0,0.0,15.0,466.0,2802.0,0.0,6,SSNY-281217-00001,2017-12-28,Yes,Returning_Costumer,No information,2017-12,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,CAMBRIDGE FULL SLEEVE ,B10563,No,WINTER 2017 - 2018,Active (Fresh),No Offer,PAKISTAN ,No information,Premium,Local,RED,16,No Discount,No information available,F/S SHARP CAMBRDIGE 
218857,218857,218857,218857,1.0,2090.0,2090.0,1664.6489680782015,5.0,93.11390407638716,0.0,0.0,50.0,1045.0,1097.0,0.0,6,SDMH-150317-00009,2017-03-15,Yes,Returning_Costumer,No information,2017-03,No,1-KARACHI,TCS Dolmen Mall -Hyderi,LICENSE ,LICENSE FULL SLEEVE ,B5458,No,SUMMER 2016,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,BLUE,MED  ,No Discount,No information available,F/S LICENSE                  
471052,471052,471052,471052,1.0,2071.0,2071.0,1450.0,6.0,87.0,0.0,0.0,30.0,621.0,1537.0,0.0,6,SDMT-100218-00087,2018-02-10,Yes,Returning_Costumer,No information,2018-02,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,LUXER,B11116BD,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,WHITE,17,No Discount,No information available,F/S LUXER YARN DYED 
531966,531966,531966,531966,1.0,2014.0,2014.0,2014.0,6.0,99.86487176196346,0.0,0.0,0.0,0.0,2195.0,0.0,6,SPEB-310718-00007,2018-07-31,Yes,Returning_Costumer,No information,2018-07,No,1-KARACHI,TCS BAHADURABAD ,CAMBRIDGE ,LUXER,B11173,No,SUMMER 2018,Cut Range Items ,No Offer,PAKISTAN ,B,Regular,Local,NAVY,16,No Discount,No information available,F/S LUXER YARN DYED 
358230,358230,358230,358230,1.0,1882.0,1882.0,1600.0,6.0,96.0,0.0,0.0,15.0,282.0,1696.0,0.0,6,SALM-281217-00011,2017-12-28,Yes,NoN_Returning_Costumer,No information,2017-12,No,3-NORTH ,ALAM STORE,CAMBRIDGE ,LUXER,B-417,No,WINTER 2017 - 2018,Cut Range Items ,No Offer,PAKISTAN ,No information,Regular,Local,BLUE,16,No Discount,No information available,F/S LUXER PLAIN 
274827,274827,274827,274827,1.0,2376.0,2259.0,1663.0,5.0,95.0,0.0,0.0,-30.0,-713.0,1849.731243623915,0.0,6,SDLC-270517-00047,2017-05-27,Yes,NoN_Returning_Costumer,EX REC ,2017-05,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,EXECUTIVE ,B13085,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,FIT,F/S CAMBRIDGE EXECUTIVE 
570980,570980,570980,570980,1.0,2437.725566423214,2259.0,1746.9202744290997,6.0,99.86487176196346,0.0,0.0,0.0,0.0,3296.0,0.0,6,STMS-230518-00006,2018-05-23,Yes,Returning_Costumer,No information,2018-05,No,1-KARACHI,TCS MODERN SADDAR HYD,CAMBRIDGE ,PRINCIPLE SHIRT ,B10708,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,WHITE,LAR  ,No Discount,No information available,H/S PRINCIPLE CLASSIC 
615153,615153,615153,615153,1.0,2437.725566423214,2259.0,1885.0,6.0,113.0,0.0,0.0,50.0,484.0,1998.0,0.0,9,SFRS-141018-00082,2018-10-14,Yes,Returning_Costumer,No information,2018-10,No,2-LAHORE,TCS FORTRESS SQUARE ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10149,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Premium,Local,PURPLE,16½  ,No Discount,No information available,F/S PRINCIPLE PLAIN    
586908,586908,586908,586908,1.0,2437.725566423214,2259.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,30.0,989.0,2446.0,0.0,6,SFM-060418-00003,2018-04-06,Yes,Returning_Costumer,No information,2018-04,No,1-KARACHI,TCS The Forum ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10437,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,15½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
603277,603277,603277,603277,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,9,SDLC-281018-00133,2018-10-28,Yes,Returning_Costumer,No information,2018-10,No,1-KARACHI,TCS DOLMEN CITY ,LICENSE ,LICENSE FULL SLEEVE ,B5794S,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,No information,No information,Local,RED,MED  ,No Discount,No information available,F/S LICENSE           
219006,219006,219006,219006,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SDMH-160317-00034,2017-03-16,Yes,Returning_Costumer,No information,2017-03,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,EXECUTIVE ,B13082,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
620707,620707,620707,620707,1.0,2354.0,2354.0,1177.0,6.0,71.0,0.0,0.0,50.0,1177.0,1248.0,0.0,9,SHPM-050918-00040,2018-09-05,Yes,Returning_Costumer,No information,2018-09,No,4-CENTRAL PUNJAB ,GULGASHT TOWN - MULTAN,CAMBRIDGE ,EXECUTIVE ,B13314,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,B,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
496318,496318,496318,496318,1.0,2259.0,2259.0,1663.0,6.0,95.0,0.0,0.0,17.706989592318553,484.0,1849.731243623915,0.0,6,SGLX-110218-00008,2018-02-11,Yes,Returning_Costumer,No information,2018-02,No,4-CENTRAL PUNJAB ,GALAXY PLUS,LICENSE ,LICENSE FULL SLEEVE ,B5688,No,WINTER 2017 - 2018,Winter Stock,Slim Fit,PAKISTAN ,No information,No information,Local,RED,LAR  ,No Discount,No information available,FLANNEL F/S 
480454,480454,480454,480454,1.0,1882.0,1882.0,1882.0,6.0,113.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,SDMT-250218-00061,2018-02-25,Yes,Returning_Costumer,No information,2018-02,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,LUXER,B-183,No,WINTER 2017 - 2018,Cut Range Items ,No Offer,PAKISTAN ,No information,Regular,Local,BLACK,15½  ,No Discount,No information available,F/S LUXER PLAIN WCB 
488717,488717,488717,488717,1.0,2014.0,2014.0,1410.0,6.0,93.11390407638716,0.0,0.0,30.0,604.0,1537.0,0.0,6,SFM-030718-00008,2018-07-03,Yes,Returning_Costumer,No information,2018-07,No,1-KARACHI,TCS The Forum ,CAMBRIDGE ,LUXER,B11147,No,WINTER 2017 - 2018,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S LUXER YARN DYED 
