BillNo,BillDate,LoyaltyCard,Customer,Description,BillMonth,Warehouse,RegionName,Location,DepartmentName,BrandName,DesignNo,Rejection,SeasonName,Inventory_status,Import_type,Attribute5,LocalImport,Color,Sizes,DiscountType,SalesReturnReason,Cobrand Acc,"('Buy 1 Get 1 free',)","('Comfort fit',)","('Modern fit',)","('Regular Fit',)","('Slim Fit',)","('0',)","('No information',)","('Premium',)","('Regular',)",Qty,Price,Amount,SaleExclGST,GSTP,GST,DiscPer,DiscAmount,BarcodeDiscPer,BarcodeDiscount,NetAmount,PointsEarned,TaxPer
147667,365,1,1,2211,11,0,0,35,1,9,2795,0,28,4,2,0,1,303,20,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.4864816953323024,-0.0516624334681759,0.2339118557346319,-0.4781873216520712,-0.0340869644991016,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2176497564629556,-0.1788739568600897,-0.3687136648542101
252829,1044,1,1,2211,32,0,3,13,0,8,2105,0,21,8,2,1,1,197,7,6,4,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,-0.1788739568600897,2.7121316493528957
395070,584,1,1,2211,27,0,2,24,1,9,2921,0,29,0,2,1,1,284,12,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.5130634399718783,-0.0633779227988712,-0.1951375779191053,-0.0406393174800324,-0.1835451905971535,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.367284239097889,-0.197711461619671,-0.1788739568600897,-0.3687136648542101
60139,926,1,1,2211,7,0,2,31,0,8,5518,0,19,0,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
311352,222,1,1,2211,22,0,0,42,1,9,5847,0,29,2,2,1,1,197,23,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.5130634399718783,-0.0633779227988712,-0.4737847061918768,-0.0406393174800324,-0.3911260601777813,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.1403714986671545,-0.4758833580524803,-0.1788739568600897,-0.3687136648542101
253437,53,1,1,2211,24,0,3,13,1,9,2937,0,29,0,2,1,1,344,14,6,4,70,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.5130634399718783,-0.0633779227988712,-0.1951375779191053,-0.0406393174800324,-0.1835451905971535,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.367284239097889,-0.197711461619671,-0.1788739568600897,-0.3687136648542101
33798,557,1,1,2211,27,0,0,29,0,11,1116,0,20,0,2,1,1,227,18,6,4,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.6459721631697577,-0.1219553694523476,-0.3723974378323864,-0.0406393174800324,-0.3163969471287553,-0.1193862686191996,-0.0918651950292086,1.0719391549483068,0.682107725524891,-0.3747299411678224,-0.1788739568600897,-0.3687136648542101
356612,678,1,1,2211,4,0,1,20,0,8,5307,0,19,0,2,1,1,197,13,6,4,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,0.2990414254754965,-0.4781873216520712,-0.0008740253662011,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2815028508713958,-0.1788739568600897,-0.3687136648542101
420505,1010,1,1,8575,8,0,2,58,0,8,5527,0,19,0,2,1,1,197,1,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
34141,921,1,1,2211,19,0,0,29,0,8,1624,1,20,6,2,1,1,197,1,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.799886611529826,-0.1171353487613536,1.5626086753613118,0.4125145933745288,-0.0406393174800324,0.2648294876970023,-0.1193862686191996,-0.0918651950292086,1.552780071157161,3.595622120624484,0.4085768308327474,-0.1788739568600897,-0.3687136648542101
226507,151,1,1,2211,33,0,3,10,0,8,2212,0,21,8,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.3784403876021573,-0.0406393174800324,-0.3163969471287553,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.4030348808340614,-0.3804198208675843,-0.1788739568600897,2.7121316493528957
347517,234,1,0,2211,22,0,3,53,0,11,51,0,20,0,2,1,1,193,1,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.9089915311824032,-0.2378770533560694,-0.3280824728540661,-0.0406393174800324,-0.2831840079958548,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.2089410654511719,-0.3304753212807845,-0.1788739568600897,-0.3687136648542101
76710,914,1,1,2211,7,0,0,34,0,8,5513,0,19,0,2,1,1,197,15,6,4,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,-0.1414224688544746,-0.4781873216520712,-0.2665775384294047,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4324843694230077,-0.1534568417326331,-0.1788739568600897,-0.3687136648542101
63342,702,1,1,2907,4,1,4,6,0,3,2376,0,27,0,1,1,0,261,19,5,2,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.1067462540168718,-0.0681689770568717,-2.813434892004186,-2.772791374158068,-2.6659273425122647,-0.905926616737738,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,-2.6797634284269645,-0.1788739568600897,-0.3687136648542101
257980,210,1,1,2211,22,0,2,44,0,8,1758,0,20,0,2,1,1,197,5,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.3784403876021573,-0.0406393174800324,-0.3163969471287553,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.4030348808340614,-0.3804198208675843,-0.1788739568600897,-0.3687136648542101
302767,1061,1,1,2211,20,0,0,30,0,8,1622,0,20,0,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,2.640258341215525,-0.3687136648542101
71811,86,1,1,2211,24,0,0,34,0,8,1826,0,29,0,2,1,1,197,1,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,-0.1788739568600897,-0.3687136648542101
37830,392,1,1,2211,1,0,0,29,0,3,2395,0,27,0,2,1,1,197,15,6,4,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,0.2990414254754965,-0.4781873216520712,-0.0008740253662011,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2815028508713958,-0.1788739568600897,-0.3687136648542101
422050,821,1,1,2211,30,0,2,39,0,11,1185,0,21,8,2,1,1,170,12,6,4,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7215202795138154,-0.1552520233395869,0.1217815655622154,1.272004695036084,0.5305330007602058,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.1550610797655734,-0.1788739568600897,-0.3687136648542101
280414,324,1,1,2211,23,0,0,46,0,6,508,0,20,0,1,1,0,359,5,6,4,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,3.1817990649291668,1.565075094167774,1.5203887178325357,-0.0406393174800324,1.086849731236288,-0.1193862686191996,-0.0918651950292086,-0.1301631355738285,0.527490273611038,1.5143101191531645,-0.1788739568600897,-0.3687136648542101
2227,264,1,1,2211,22,0,2,3,0,8,1761,0,20,0,2,1,1,197,4,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,-0.1788739568600897,-0.3687136648542101
407693,773,1,1,2211,29,0,1,65,1,9,3057,0,21,3,2,0,1,176,20,6,2,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.2500440719592329,0.0525437611048505,-0.1071790868257726,-0.0406393174800324,-0.1171193123313527,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4734673084845109,-0.1098344307011244,-0.1788739568600897,-0.3687136648542101
301846,780,1,1,2211,5,0,0,30,0,8,5518,0,19,0,2,1,1,197,2,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.799886611529826,-0.0863564865471078,1.5897392822323957,1.0644817296464832,-0.4781873216520712,0.47241035727763,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,1.8668872365756208,1.038256850939743,-0.1788739568600897,-0.3687136648542101
358080,54,1,1,10255,0,0,1,20,0,11,1021,0,27,0,2,0,1,187,5,6,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.1067462540168718,-0.7522991417280611,-2.5119151929141865,-2.444457770000513,-0.4781873216520712,-1.6947339211441237,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,-2.4306731393484946,-0.1788739568600897,-0.3687136648542101
190,424,1,1,8319,25,1,4,0,0,14,597,0,29,3,2,1,1,355,3,5,4,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.4665770160807452,0.8091177299871201,1.1719119477757445,-2.6659273425122647,-0.905926616737738,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.0344635978065684,-0.1788739568600897,-0.3687136648542101
329711,305,1,1,2211,11,0,0,52,1,9,2760,0,28,0,2,1,1,117,14,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.4864816953323024,-0.0516624334681759,0.2339118557346319,-0.4781873216520712,-0.0340869644991016,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2176497564629556,-0.1788739568600897,-0.3687136648542101
396624,319,1,1,2211,35,0,2,24,1,9,3238,0,21,7,2,1,1,141,14,6,4,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.0793612905893247,0.1277695347019466,0.4299720038205337,1.272004695036084,0.8709656268724353,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.4711655075301295,-0.1788739568600897,2.7121316493528957
194644,529,1,1,2211,14,0,0,57,0,11,1078,0,28,0,2,0,1,211,4,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.6193904185301817,-0.1102398801216523,0.1707966025836909,-0.4781873216520712,-0.0756031384152271,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.1550610797655734,3.303583587821552,-0.3687136648542101
60017,16,1,1,2211,12,0,2,31,0,8,5768,0,19,0,2,1,1,197,4,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
413670,281,1,0,2211,11,0,0,48,0,13,3564,0,19,0,2,0,1,182,3,6,4,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-1.0181165881238197,-0.2859722200820817,-0.3650116103359997,-0.4781873216520712,-0.4077325297442315,9.2531188757729,5.289920180417228,-0.8514245098871098,-0.7895523589563611,-0.3747299411678224,-0.1788739568600897,-0.3687136648542101
403601,351,1,1,2211,23,0,1,65,0,8,1755,0,20,0,2,1,1,197,4,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,-0.1788739568600897,-0.3687136648542101
188568,299,1,1,11591,11,0,1,38,0,13,3591,0,9,0,2,0,1,31,5,6,4,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-1.0181165881238197,-0.2859722200820817,-0.2501955647103517,-0.4781873216520712,-0.3413066514784306,6.128950494308867,3.4959917219350825,-0.8514245098871098,-0.7895523589563611,-0.2615645560281113,-0.1788739568600897,-0.3687136648542101
295876,441,1,0,2211,1,0,0,30,0,8,5242,0,27,0,2,1,1,197,8,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,0.1076813494327499,-0.4781873216520712,-0.1171193123313527,-0.1193862686191996,-0.0918651950292086,0.1102573225305985,0.0953065525988221,0.0924724030681914,-0.1788739568600897,-0.3687136648542101
305528,1078,1,1,2211,20,0,0,42,0,11,29,0,20,0,2,1,1,16,4,6,4,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,0.0949240110299001,-0.0406393174800324,0.0323389137666992,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.0918401942126622,-0.1788739568600897,-0.3687136648542101
411018,167,1,1,2211,9,0,0,48,0,8,5520,0,19,0,2,1,1,197,2,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
239565,161,1,1,2211,9,0,0,43,0,8,5795,0,28,2,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
409466,888,1,1,2211,6,0,1,65,0,8,5519,0,19,0,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,0.4266148095039943,-0.4781873216520712,0.0821583224660499,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.4079446219772183,-0.1788739568600897,-0.3687136648542101
212661,801,1,1,2211,5,0,3,10,1,9,2686,0,19,0,2,0,1,237,14,6,4,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,0.2990414254754965,-0.4781873216520712,-0.0008740253662011,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2815028508713958,-0.1788739568600897,-0.3687136648542101
263694,595,1,1,2211,15,0,3,45,1,9,2774,0,28,0,2,1,1,163,14,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.4864816953323024,-0.0516624334681759,0.2339118557346319,-0.4781873216520712,-0.0340869644991016,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2176497564629556,-0.1788739568600897,-0.3687136648542101
268742,1085,1,1,10674,32,0,0,46,0,4,2204,0,21,8,2,1,1,197,7,6,4,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.799886611529826,-0.7774818471760804,0.9805338370362404,0.5998460362374282,-0.0406393174800324,0.4059844790118291,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,1.3154804201117591,0.5957106520693646,-0.1788739568600897,2.7121316493528957
86501,1024,1,1,9959,20,0,0,34,0,14,432,0,20,0,2,1,1,24,5,6,4,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.4665770160807452,0.8091177299871201,1.1719119477757445,-0.0406393174800324,0.8294494529563097,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.1665952486121527,-0.1788739568600897,-0.3687136648542101
203564,813,1,0,2211,5,0,1,37,0,6,115,0,27,0,1,0,0,349,2,6,4,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,2.562024703069582,1.291919211352089,1.697648577745817,4.772388728412394,5.122221835883692,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.9884667607999984,-0.1788739568600897,-0.3687136648542101
339705,117,1,1,2211,21,0,1,21,1,9,2828,0,20,0,2,1,1,202,20,6,4,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.3815537559655556,-0.0054170808470103,-0.1514940518040929,-0.0406393174800324,-0.1503322514642531,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4213072042244159,-0.1540890505881622,-0.1788739568600897,-0.3687136648542101
80238,922,1,1,2211,31,0,0,34,0,14,436,0,20,0,2,1,1,142,5,6,4,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.3322692536913092,0.749923678632028,0.4246004929140707,1.272004695036084,0.8709656268724353,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,1.104977142204947,0.4661078366858966,-0.1788739568600897,-0.3687136648542101
383075,1066,1,1,2211,8,0,2,24,0,6,123,0,27,0,1,0,0,343,2,6,4,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,2.562024703069582,1.291919211352089,1.697648577745817,4.772388728412394,5.122221835883692,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.9884667607999984,-0.1788739568600897,-0.3687136648542101
283645,611,1,1,2211,27,0,0,46,1,10,3063,0,21,8,2,1,1,311,14,6,4,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.2500440719592329,0.0525437611048505,-0.2589242699333542,-0.0406393174800324,-0.2333645992965042,-0.1193862686191996,-0.0918651950292086,1.0719391549483068,0.894473864298135,-0.2615645560281113,-0.1788739568600897,-0.3687136648542101
269170,818,1,1,2211,29,0,0,46,0,11,53,0,29,3,2,1,1,171,7,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,0.0949240110299001,-0.0406393174800324,0.0323389137666992,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.0918401942126622,-0.1788739568600897,-0.3687136648542101
224456,142,1,1,2211,33,0,3,10,1,10,3165,0,21,8,2,1,1,244,12,6,4,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.3784403876021573,-0.0406393174800324,-0.3163969471287553,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.4030348808340614,-0.3804198208675843,-0.1788739568600897,2.7121316493528957
185784,916,1,1,2211,31,0,1,38,0,11,1150,0,1,0,2,1,1,208,4,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.5928086738906059,-0.098524390790957,-0.4925849943644975,1.272004695036084,-0.1503322514642531,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.0863485335406275,-0.4752511491969511,-0.1788739568600897,-0.3687136648542101
306851,373,1,1,2211,25,0,0,42,0,8,1808,0,29,0,2,1,1,197,5,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.2206522547248048,-0.0406393174800324,-0.2001516601636037,-0.1193862686191996,-0.0918651950292086,1.0719391549483068,0.9652625772225496,-0.2229998158408354,-0.1788739568600897,-0.3687136648542101
129122,238,1,1,2211,34,0,0,36,0,8,2189,0,11,8,2,1,1,197,5,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.2206522547248048,-0.0406393174800324,-0.2001516601636037,-0.1193862686191996,-0.0918651950292086,1.0719391549483068,0.9652625772225496,-0.2229998158408354,-0.1788739568600897,2.7121316493528957
149060,96,1,1,2251,9,0,0,35,1,9,2710,0,19,4,2,1,1,197,14,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.7522991417280611,-0.1688173267751288,-0.2757102415160513,-0.4781873216520712,-0.3579131210448809,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.2722783349098587,-0.2868529102492758,-0.1788739568600897,-0.3687136648542101
163798,1033,1,1,2211,20,0,0,35,0,1,2300,0,19,0,2,0,1,277,13,6,4,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,1.86250510729127,0.9836168605443184,0.0969383276198238,-0.0406393174800324,0.0323389137666992,-0.1193862686191996,-0.0918651950292086,1.552780071157161,2.7200775134014603,0.0937368207792496,-0.1788739568600897,-0.3687136648542101
40826,585,1,1,2211,3,0,0,29,0,13,3536,0,19,0,2,0,1,31,13,6,4,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-1.0852704693185378,-0.3155692457596277,-0.0527925388978341,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,-0.0662120196696157,-0.1788739568600897,-0.3687136648542101
238112,330,1,1,2211,23,0,0,43,0,11,51,0,20,0,2,1,1,193,4,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.9089915311824032,-0.2378770533560694,-0.3280824728540661,-0.0406393174800324,-0.2831840079958548,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.2089410654511719,-0.3304753212807845,-0.1788739568600897,-0.3687136648542101
39459,576,1,1,2211,3,0,0,29,1,9,2625,0,27,0,2,0,1,197,14,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,0.0465522366507714,0.1832639578473454,0.158710703044149,-0.4781873216520712,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.1102573225305985,0.1307009090610294,0.1430491115105203,-0.1788739568600897,-0.3687136648542101
4420,465,1,1,2211,2,0,2,3,0,8,5324,0,19,0,2,1,1,197,13,6,4,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,0.2990414254754965,-0.4781873216520712,-0.0008740253662011,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2815028508713958,-0.1788739568600897,-0.3687136648542101
396736,498,1,1,2211,2,0,2,24,0,14,112,0,27,0,2,0,1,343,7,6,4,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.3798365862042343,0.7708882384869564,1.1302827382506555,-0.4781873216520712,0.5139265311937555,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.1033743630592414,-0.1788739568600897,-0.3687136648542101
280635,421,1,1,2211,25,0,0,46,1,9,2915,0,29,3,2,1,1,142,14,6,4,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.2500440719592329,0.0525437611048505,-0.1071790868257726,-0.0406393174800324,-0.1171193123313527,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4734673084845109,-0.1098344307011244,-0.1788739568600897,-0.3687136648542101
62932,435,1,1,2211,1,0,2,32,0,14,111,0,27,0,2,0,1,343,2,6,4,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.3798365862042343,0.7708882384869564,1.1302827382506555,-0.4781873216520712,0.5139265311937555,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.1033743630592414,-0.1788739568600897,-0.3687136648542101
278107,497,1,1,2211,26,0,0,46,0,11,36,0,29,3,2,1,1,16,4,6,4,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,-0.1575370015738638,-0.0406393174800324,-0.1586354862474782,-0.1193862686191996,-0.0918651950292086,0.1102573225305985,-0.0891166731779424,-0.1604111391434534,-0.1788739568600897,-0.3687136648542101
171493,234,1,1,2211,22,0,0,35,0,8,1772,0,1,0,2,1,1,197,4,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,-0.1788739568600897,-0.3687136648542101
286925,44,1,0,2211,24,0,3,33,1,9,2903,0,20,0,2,1,1,293,12,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,0.014374335244969,0.1690820497101879,-0.3468827610266869,-0.0406393174800324,-0.2997904775623051,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.4905893415563638,-0.3494415869466579,-0.1788739568600897,-0.3687136648542101
196804,14,1,0,2211,24,0,0,57,1,9,2876,0,20,0,2,1,1,349,12,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,-0.5368999593428178,-0.0406393174800324,-0.4409454688771319,-0.1193862686191996,-0.0918651950292086,1.552780071157161,0.9633997163561178,-0.5391042436053914,-0.1788739568600897,-0.3687136648542101
108057,185,1,0,2457,10,0,0,36,0,11,49,0,19,0,2,1,1,167,4,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.1067462540168718,-0.8852078649259404,-2.45333774626071,-2.3806710779862645,-0.4781873216520712,-1.653217747227998,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,-2.3674522537955838,-0.1788739568600897,-0.3687136648542101
